# time(fs)  total O H
5.640000000000000000e+02 5.986451742544037245e-05 2.210900445389475685e-05 3.775551297154561899e-05
5.660000000000000000e+02 4.791956582098134986e-05 2.112794809458783319e-05 2.679161772639351667e-05
5.680000000000000000e+02 4.315288321551318635e-05 2.021372007503619985e-05 2.293916314047698651e-05
5.700000000000000000e+02 5.367528563745973343e-05 1.938166199628912884e-05 3.429362364117061136e-05
5.720000000000000000e+02 6.805665441253518880e-05 1.854223952041153382e-05 4.951441489212364143e-05
5.740000000000000000e+02 6.781251374078201921e-05 1.762315470424809013e-05 5.018935903653393247e-05
5.760000000000000000e+02 4.906903483577785158e-05 1.665975930250488511e-05 3.240927553327296309e-05
5.780000000000000000e+02 2.664821438701701930e-05 1.573771439516118012e-05 1.091049999185583918e-05
5.800000000000000000e+02 1.525991281708469357e-05 1.487652280762035934e-05 3.833900094643420060e-07
5.820000000000000000e+02 1.314014984574150033e-05 1.401791423774369487e-05 -8.777643920021972995e-07
5.840000000000000000e+02 9.741965204533359338e-06 1.312860084654129372e-05 -3.386635642007928457e-06
5.860000000000000000e+02 2.633313264588425842e-06 1.225495435310734056e-05 -9.621641088518908787e-06
5.880000000000000000e+02 1.533985816656169375e-06 1.145895267208526334e-05 -9.924966855429096296e-06
5.900000000000000000e+02 1.290898852842807551e-05 1.072692132946330534e-05 2.182067198964768890e-06
5.920000000000000000e+02 2.865585528325112244e-05 9.987750958258172768e-06 1.866810432499295137e-05
5.940000000000000000e+02 3.419895160553447733e-05 9.207231108447597087e-06 2.499172049708688363e-05
5.960000000000000000e+02 2.568056819627835923e-05 8.427239126341394321e-06 1.725332906993695814e-05
5.980000000000000000e+02 1.481547363173312017e-05 7.704173335305214995e-06 7.111300296427913647e-06
6.000000000000000000e+02 1.426350479383591799e-05 7.037798088010426586e-06 7.225706705825484628e-06
6.020000000000000000e+02 2.367711690740798982e-05 6.389754065935795993e-06 1.728736284147219891e-05
6.040000000000000000e+02 3.213733940862131941e-05 5.744783596207688915e-06 2.639255581241362541e-05
6.060000000000000000e+02 3.417280721613081570e-05 5.131875826154513340e-06 2.904093138997629981e-05
6.080000000000000000e+02 3.667700117095984197e-05 4.577641411767320785e-06 3.209935975919252118e-05
6.100000000000000000e+02 4.672947035539746569e-05 4.063592964686333683e-06 4.266587739071113624e-05
6.120000000000000000e+02 5.746120907341937520e-05 3.542229924086126592e-06 5.391897914933324945e-05
6.140000000000000000e+02 5.316989749181042174e-05 2.987555443511135506e-06 5.018234204829927946e-05
6.160000000000000000e+02 3.059392380092498137e-05 2.425829346765080466e-06 2.816809445415989201e-05
6.180000000000000000e+02 5.689344285851760578e-06 1.903355039695965596e-06 3.785989246155799005e-06
6.200000000000000000e+02 -5.473858838490635564e-06 1.436213907267408148e-06 -6.910072745758037572e-06
6.220000000000000000e+02 -6.427622722528312377e-06 9.997689438361869440e-07 -7.427391666364503979e-06
6.240000000000000000e+02 -1.268018916495172731e-05 5.688299540531691951e-07 -1.324901911900490360e-05
6.260000000000000000e+02 -2.655903331561019999e-05 1.575485260669826818e-07 -2.671658184167717724e-05
6.280000000000000000e+02 -3.268198943112008483e-05 -2.007681045297667727e-07 -3.248122132659031806e-05
6.300000000000000000e+02 -2.240514268555602435e-05 -5.086311020668060672e-07 -2.189651158348921288e-05
6.320000000000000000e+02 -1.031522565184875065e-05 -8.138169473464221888e-07 -9.501408704502324010e-06
6.340000000000000000e+02 -1.659302950384545087e-05 -1.152666265559063465e-06 -1.544036323828638466e-05
6.360000000000000000e+02 -3.776038780866132098e-05 -1.499294325800327173e-06 -3.626109348286098258e-05
6.380000000000000000e+02 -4.907149571452017108e-05 -1.793277972662125632e-06 -4.727821774185804248e-05
6.400000000000000000e+02 -3.747013615176803371e-05 -2.012371819003087376e-06 -3.545776433276494972e-05
6.420000000000000000e+02 -1.799039383445264173e-05 -2.192712158830923696e-06 -1.579768167562171634e-05
6.440000000000000000e+02 -1.181072875850331860e-05 -2.379237975933792231e-06 -9.431490782569527221e-06
6.460000000000000000e+02 -1.585480406887451255e-05 -2.568824407403648040e-06 -1.328597966147086493e-05
6.480000000000000000e+02 -8.655208048513042903e-06 -2.723459303284867896e-06 -5.931748745228175007e-06
6.500000000000000000e+02 1.498510528029646703e-05 -2.835798957629544053e-06 1.782090423792601023e-05
6.520000000000000000e+02 3.205872312819471788e-05 -2.954831511092418625e-06 3.501355463928714667e-05
6.540000000000000000e+02 2.073602838498182703e-05 -3.133463776229399856e-06 2.386949216121122096e-05
6.560000000000000000e+02 -7.566632388062201726e-06 -3.353325823559388512e-06 -4.213306564502809401e-06
6.580000000000000000e+02 -2.028922691997064596e-05 -3.531829332546504705e-06 -1.675739758742414041e-05
6.600000000000000000e+02 -6.055665336556695395e-06 -3.618036780934068478e-06 -2.437628555622625223e-06
6.620000000000000000e+02 1.148049285896025643e-05 -3.660034617242576052e-06 1.514052747620284180e-05
6.640000000000000000e+02 7.843384273281322686e-06 -3.745686334831775093e-06 1.158907060811309990e-05
6.660000000000000000e+02 -7.489542523159676956e-06 -3.883640248242185208e-06 -3.605902274917490054e-06
6.680000000000000000e+02 -5.374298572995954736e-06 -3.992783979505017697e-06 -1.381514593490940851e-06
6.700000000000000000e+02 1.811619541166921771e-05 -4.029769164171328822e-06 2.214596457584054229e-05
6.720000000000000000e+02 3.212376875319786294e-05 -4.071903974050031003e-06 3.619567272724789225e-05
6.740000000000000000e+02 1.308755843862543903e-05 -4.216874160735873097e-06 1.730443259936131382e-05
6.760000000000000000e+02 -2.011000603302918782e-05 -4.429620177871439079e-06 -1.568038585515774705e-05
6.780000000000000000e+02 -2.874328313012998329e-05 -4.566560731853298868e-06 -2.417672239827667934e-05
6.800000000000000000e+02 -6.454974880340261993e-06 -4.566536620540196627e-06 -1.888438259800066213e-06
6.820000000000000000e+02 1.346728930536946758e-05 -4.536272329428338612e-06 1.800356163479780534e-05
6.840000000000000000e+02 5.436988389926366810e-06 -4.599784140276045551e-06 1.003677253020242507e-05
6.860000000000000000e+02 -1.339582282372515171e-05 -4.721949581217367947e-06 -8.673873242507785454e-06
6.880000000000000000e+02 -1.017737048454002695e-05 -4.767775924923032792e-06 -5.409594559616979761e-06
6.900000000000000000e+02 1.277103799878182346e-05 -4.715131237968564907e-06 1.748616923675038837e-05
6.920000000000000000e+02 1.896337089424342295e-05 -4.700365120100673705e-06 2.366373601434408649e-05
6.940000000000000000e+02 -1.064690603143481678e-05 -4.822986625023439417e-06 -5.823919406411379057e-06
6.960000000000000000e+02 -4.823223795145262449e-05 -4.987532101254539732e-06 -4.324470585019807544e-05
6.980000000000000000e+02 -5.517580235874397932e-05 -5.023702775938949866e-06 -5.015209958280503200e-05
7.000000000000000000e+02 -3.313457132074345234e-05 -4.916756191717205762e-06 -2.821781512902624573e-05
7.020000000000000000e+02 -1.818257031375232575e-05 -4.818512085253672192e-06 -1.336405822849865355e-05
7.040000000000000000e+02 -2.892527096134917141e-05 -4.827974350421767883e-06 -2.409729661092740522e-05
7.060000000000000000e+02 -4.208537563288388225e-05 -4.857532533676200627e-06 -3.722784309920768416e-05
7.080000000000000000e+02 -2.990089173868394753e-05 -4.780145709526349540e-06 -2.512074602915759884e-05
7.100000000000000000e+02 -2.801583762552877634e-06 -4.631368589837616180e-06 1.829784827284746382e-06
7.120000000000000000e+02 4.468223492214064640e-06 -4.565218868949290340e-06 9.033442361163351593e-06
7.140000000000000000e+02 -1.726562827025870565e-05 -4.627191070268674127e-06 -1.263843719999003406e-05
7.160000000000000000e+02 -3.718657002394901493e-05 -4.677382901175419690e-06 -3.250918712277359862e-05
7.180000000000000000e+02 -2.728577504417701742e-05 -4.583403440952586605e-06 -2.270237160322443590e-05
7.200000000000000000e+02 6.078056009565710509e-07 -4.397307408024757080e-06 5.005113008981328660e-06
7.220000000000000000e+02 1.475891484427897910e-05 -4.263192362675307326e-06 1.902210720695428049e-05
7.240000000000000000e+02 8.897347248600060801e-06 -4.204014906185631901e-06 1.310136215478569185e-05
7.260000000000000000e+02 7.435778905719379207e-06 -4.102103107947240776e-06 1.153788201366661998e-05
7.280000000000000000e+02 2.384730378037528228e-05 -3.900082863274445798e-06 2.774738664364971791e-05
7.300000000000000000e+02 3.799986840913007402e-05 -3.703092289122708438e-06 4.170296069825279008e-05
7.320000000000000000e+02 2.599243322193318177e-05 -3.623443392856937908e-06 2.961587661479013323e-05
7.340000000000000000e+02 -3.229009182912154089e-06 -3.608559100880128992e-06 3.795499179679708265e-07
7.360000000000000000e+02 -1.865270743234988984e-05 -3.508635071015912378e-06 -1.514407236133397365e-05
7.380000000000000000e+02 -1.061543795229327210e-05 -3.290998337188873231e-06 -7.324439615104400986e-06
7.400000000000000000e+02 -2.524878748967301408e-07 -3.071614074905617527e-06 2.819126200008890456e-06
7.420000000000000000e+02 -4.882790271126513728e-06 -2.931642150294131584e-06 -1.951148120832386379e-06
7.440000000000000000e+02 -1.325349272884608016e-05 -2.804322784617916935e-06 -1.044916994422816873e-05
7.460000000000000000e+02 -6.066892654787555271e-06 -2.593795370127964217e-06 -3.473097284659595288e-06
7.480000000000000000e+02 1.013222870702512406e-05 -2.345169442721809624e-06 1.247739814974692903e-05
7.500000000000000000e+02 1.138771173235756060e-05 -2.188551557229257120e-06 1.357626328958681348e-05
7.520000000000000000e+02 -8.049789304065683749e-06 -2.150010127330908407e-06 -5.899779176734777883e-06
7.540000000000000000e+02 -2.614574094175947642e-05 -2.110519403880906357e-06 -2.403522153787857006e-05
7.560000000000000000e+02 -2.314153318158377112e-05 -1.970972073743790724e-06 -2.117056110783998633e-05
7.580000000000000000e+02 -7.945500144040329869e-06 -1.783478913725753506e-06 -6.162021230314570857e-06
7.600000000000000000e+02 -1.236539260172191894e-06 -1.654058422842129178e-06 4.175191626699391897e-07
7.620000000000000000e+02 -5.600368890634524455e-06 -1.585775351963837282e-06 -4.014593538670679550e-06
7.640000000000000000e+02 -4.951132430741325802e-06 -1.486885826552201684e-06 -3.464246604189125388e-06
7.660000000000000000e+02 8.232030540001710533e-06 -1.321724426314157606e-06 9.553754966315863056e-06
7.680000000000000000e+02 1.868980040860287821e-05 -1.176125765100962331e-06 1.986592617370384182e-05
7.700000000000000000e+02 9.513184423596174571e-06 -1.136049754570492644e-06 1.064923417816667124e-05
7.720000000000000000e+02 -1.486418361339314831e-05 -1.169934350674639824e-06 -1.369424926271850616e-05
7.740000000000000000e+02 -3.355829654731473931e-05 -1.172471446758819304e-06 -3.238582510055591535e-05
7.760000000000000000e+02 -3.475015859679057135e-05 -1.100414194482605610e-06 -3.364974440230796574e-05
7.780000000000000000e+02 -2.684500902012015898e-05 -1.008262031884111986e-06 -2.583674698823605886e-05
7.800000000000000000e+02 -2.252486612146955815e-05 -9.498840450254544405e-07 -2.157498207644409672e-05
7.820000000000000000e+02 -2.187625541030471408e-05 -9.058293681865411024e-07 -2.097042604211817065e-05
7.840000000000000000e+02 -1.469679110633800360e-05 -8.259560798870415260e-07 -1.387083502645096377e-05
7.860000000000000000e+02 1.976063016164060656e-06 -7.163075045179468151e-07 2.692370520682005142e-06
7.880000000000000000e+02 1.707877363274371772e-05 -6.407996184463691691e-07 1.771957325119009218e-05
7.900000000000000000e+02 1.804812727478926666e-05 -6.415782941987689441e-07 1.868970556898804514e-05
7.920000000000000000e+02 6.202787846648910557e-06 -6.902424310782995629e-07 6.893030277727218802e-06
7.940000000000000000e+02 -3.350974841030895401e-06 -7.243904570914406016e-07 -2.626584383939454164e-06
7.960000000000000000e+02 1.045815867871024169e-06 -7.177509333265810979e-07 1.763566801197607385e-06
7.980000000000000000e+02 1.522583759358567191e-05 -6.952735956179580442e-07 1.592111118920362561e-05
8.000000000000000000e+02 2.544069287889937704e-05 -6.887953025838431660e-07 2.612948818148322095e-05
8.020000000000000000e+02 2.631356657366357548e-05 -6.947894205691166232e-07 2.700835599423268829e-05
8.040000000000000000e+02 2.659239614357997427e-05 -6.870252901975038295e-07 2.727942143377748752e-05
8.060000000000000000e+02 3.386431190816305460e-05 -6.661120344220760877e-07 3.453042394258512825e-05
8.080000000000000000e+02 3.951733038987951185e-05 -6.772934050626403781e-07 4.019462379494214143e-05
8.100000000000000000e+02 2.708955633364297646e-05 -7.632117333281907004e-07 2.785276806697117277e-05
8.120000000000000000e+02 -3.046352661393677914e-06 -9.020138844325642371e-07 -2.144338776961110501e-06
8.140000000000000000e+02 -2.873479641652624660e-05 -1.019730934803658441e-06 -2.771506548172259155e-05
8.160000000000000000e+02 -3.173415980673915596e-05 -1.074546847396492570e-06 -3.065961295934265831e-05
8.180000000000000000e+02 -2.131333686347382613e-05 -1.107520173346447486e-06 -2.020581669012738097e-05
8.200000000000000000e+02 -2.005651271138204341e-05 -1.179728473842322342e-06 -1.887678423753971896e-05
8.220000000000000000e+02 -2.975273002870151083e-05 -1.277032319440477715e-06 -2.847569770926103693e-05
8.240000000000000000e+02 -2.857606552718154613e-05 -1.328846896362695016e-06 -2.724721863081886128e-05
8.260000000000000000e+02 -6.548567604822417407e-06 -1.326486953448656967e-06 -5.222080651373757264e-06
8.280000000000000000e+02 1.311135729122768132e-05 -1.364648238204798691e-06 1.447600552943248064e-05
8.300000000000000000e+02 4.002895163043078151e-06 -1.518514527606303028e-06 5.521409690649374825e-06
8.320000000000000000e+02 -2.304408019793904381e-05 -1.722870836811276864e-06 -2.132120936112776694e-05
8.340000000000000000e+02 -3.119147149917612813e-05 -1.845623243129789684e-06 -2.934584825604632765e-05
8.360000000000000000e+02 -9.365937191541758353e-06 -1.869877439530852793e-06 -7.496059752010901960e-06
8.380000000000000000e+02 1.205730890043303400e-05 -1.914252143434374348e-06 1.397156104386740623e-05
8.400000000000000000e+02 6.366973269243526740e-06 -2.052065664750432412e-06 8.419038933993956610e-06
8.420000000000000000e+02 -9.917882602281929559e-06 -2.196598424467131540e-06 -7.721284177814803949e-06
8.440000000000000000e+02 -3.527463773193382583e-06 -2.233485065588436133e-06 -1.293978707604942214e-06
8.460000000000000000e+02 2.125770519744826751e-05 -2.207028511421601315e-06 2.346473370886986205e-05
8.480000000000000000e+02 2.551101458119901086e-05 -2.267918665730333165e-06 2.777893324692934826e-05
8.500000000000000000e+02 -7.631619354814902050e-06 -2.454184424837429265e-06 -5.177434929977463891e-06
8.520000000000000000e+02 -4.606411681700454719e-05 -2.627668126053473668e-06 -4.343644869095107479e-05
8.540000000000000000e+02 -5.302090221679204316e-05 -2.665765018706558364e-06 -5.035513719808547463e-05
8.560000000000000000e+02 -3.697524303784899193e-05 -2.623465536867287072e-06 -3.435177750098171841e-05
8.580000000000000000e+02 -3.323707717850496105e-05 -2.628692737485565175e-06 -3.060838444101939248e-05
8.600000000000000000e+02 -4.876566884194645897e-05 -2.682317137553923063e-06 -4.608335170439253718e-05
8.620000000000000000e+02 -5.338356513435603325e-05 -2.663542842023316037e-06 -5.072002229233272272e-05
8.640000000000000000e+02 -2.871380479299808674e-05 -2.523384296278644247e-06 -2.619042049671943317e-05
8.660000000000000000e+02 1.615974830754986970e-06 -2.364060822820040891e-06 3.980035653575021508e-06
8.680000000000000000e+02 5.849981554441620641e-06 -2.289770362676041915e-06 8.139751917117660015e-06
8.700000000000000000e+02 -1.070314562964310076e-05 -2.259581442036159153e-06 -8.443564187606930168e-06
8.720000000000000000e+02 -1.627162164630306516e-05 -2.158896955493780670e-06 -1.411272469080927729e-05
8.740000000000000000e+02 1.011708224799815057e-06 -1.963633818663092749e-06 2.975342043462907171e-06
8.760000000000000000e+02 2.038436238098920947e-05 -1.752059143404967559e-06 2.213642152439416856e-05
8.780000000000000000e+02 2.418075682701398111e-05 -1.568439943891476593e-06 2.574919677090545771e-05
8.800000000000000000e+02 2.355409169675514754e-05 -1.360775597620006997e-06 2.491486729437516470e-05
8.820000000000000000e+02 3.588078706795939292e-05 -1.083704526792118745e-06 3.696449159475149917e-05
8.840000000000000000e+02 5.464192448461199965e-05 -7.812865810215690211e-07 5.542321106563357269e-05
8.860000000000000000e+02 5.745187978399976449e-05 -5.260049478409352336e-07 5.797788473184070385e-05
8.880000000000000000e+02 3.886960502797952267e-05 -3.149440991215703834e-07 3.918454912710108643e-05
8.900000000000000000e+02 1.648935162517374531e-05 -8.648942249516596819e-08 1.657584104766890372e-05
8.920000000000000000e+02 3.862877106102571099e-06 1.795990352947722967e-07 3.683278070807796923e-06
8.940000000000000000e+02 -4.140098855621825677e-06 4.521553338952604670e-07 -4.592254189517082915e-06
8.960000000000000000e+02 -1.608761412631662063e-05 7.217455707548542013e-07 -1.680935969707147282e-05
8.980000000000000000e+02 -2.614770399710792255e-05 1.029237976798970961e-06 -2.717694197390690155e-05
9.000000000000000000e+02 -2.358972091585675627e-05 1.395817796925981725e-06 -2.498553871278275557e-05
9.020000000000000000e+02 -1.212321620584451689e-05 1.774269349021094706e-06 -1.389748555486562472e-05
9.040000000000000000e+02 -5.987577837432383248e-06 2.111566009188709706e-06 -8.099143846621093801e-06
9.060000000000000000e+02 -1.085678300995049003e-05 2.415275620414878914e-06 -1.327205863036537488e-05
9.080000000000000000e+02 -1.837666824545687566e-05 2.727300328958354724e-06 -2.110396857441523293e-05
9.100000000000000000e+02 -2.129251787652259890e-05 3.049357525931561705e-06 -2.434187540245416230e-05
9.120000000000000000e+02 -2.311623481030633764e-05 3.345379590304874320e-06 -2.646161440061120773e-05
9.140000000000000000e+02 -2.760851716408101365e-05 3.614159162616596300e-06 -3.122267632669760190e-05
9.160000000000000000e+02 -2.888813741858849691e-05 3.901081776338577465e-06 -3.278921919492707522e-05
9.180000000000000000e+02 -1.908464775293007584e-05 4.230910071710421162e-06 -2.331555782464049954e-05
9.200000000000000000e+02 -1.339415713004651030e-06 4.565323134515348821e-06 -5.904738847520009169e-06
9.220000000000000000e+02 1.345896737952977734e-05 4.856723207538176388e-06 8.602244171991599260e-06
9.240000000000000000e+02 2.096350460294073309e-05 5.109250884750011747e-06 1.585425371819073828e-05
9.260000000000000000e+02 2.531004496298269816e-05 5.349017092811653767e-06 1.996102787017104270e-05
9.280000000000000000e+02 2.807460376480826276e-05 5.565435052793934777e-06 2.250916871201432036e-05
9.300000000000000000e+02 2.461830183213463771e-05 5.725717568047366367e-06 1.889258426408727050e-05
9.320000000000000000e+02 1.488887983125714149e-05 5.842323109766120788e-06 9.046556721491018165e-06
9.340000000000000000e+02 8.663580524383196455e-06 5.970539205861770124e-06 2.693041318521433108e-06
9.360000000000000000e+02 1.364664526858234216e-05 6.130131832012444856e-06 7.516513436569904078e-06
9.380000000000000000e+02 2.441011414454388910e-05 6.278337158391448650e-06 1.813177698615244299e-05
9.400000000000000000e+02 3.109181931667245392e-05 6.381291286941781359e-06 2.471052802973067002e-05
9.420000000000000000e+02 3.478393720334966487e-05 6.469532012368451850e-06 2.831440519098119777e-05
9.440000000000000000e+02 4.293695220342906479e-05 6.576800668312948774e-06 3.636015153511612449e-05
9.460000000000000000e+02 5.273705646151206764e-05 6.665003568926004322e-06 4.607205289258607179e-05
9.480000000000000000e+02 5.065343218257441400e-05 6.668378222104995196e-06 4.398505396046942727e-05
9.500000000000000000e+02 3.298443763516096074e-05 6.600105349881561770e-06 2.638433228527939728e-05
9.520000000000000000e+02 1.583727544371565807e-05 6.550961578990149121e-06 9.286313864725502173e-06
9.540000000000000000e+02 1.497094600290353079e-05 6.563727595714600812e-06 8.407218407188931668e-06
9.560000000000000000e+02 2.488814243730162111e-05 6.576965711107060422e-06 1.831117672619456577e-05
9.580000000000000000e+02 2.805989617038217950e-05 6.525067817338249946e-06 2.153482835304394480e-05
9.600000000000000000e+02 2.174381032493690299e-05 6.442241413583671033e-06 1.530156891135323619e-05
9.620000000000000000e+02 2.131819190231254408e-05 6.406595276858788081e-06 1.491159662545375685e-05
9.640000000000000000e+02 3.355696801162920320e-05 6.405183695137174374e-06 2.715178431649202374e-05
9.660000000000000000e+02 4.219124388107113003e-05 6.337259609905839687e-06 3.585398427116528102e-05
9.680000000000000000e+02 2.909868797869631866e-05 6.156884414512967259e-06 2.294180356418335648e-05
9.700000000000000000e+02 1.322283735786349815e-06 5.944235563832121912e-06 -4.621951828045776333e-06
9.720000000000000000e+02 -1.630776440237688413e-05 5.797022886892488069e-06 -2.210478728926937813e-05
9.740000000000000000e+02 -1.412279124061448101e-05 5.699805991396190627e-06 -1.982259723201068688e-05
9.760000000000000000e+02 -7.522184124228979436e-06 5.564706619846035813e-06 -1.308689074407502457e-05
9.780000000000000000e+02 -1.166062024948572583e-05 5.370495931781235677e-06 -1.703111618126696236e-05
9.800000000000000000e+02 -1.951484158822282006e-05 5.188887940398255698e-06 -2.470372952862108338e-05
9.820000000000000000e+02 -1.493836752201327355e-05 5.064366290225152012e-06 -2.000273381223842726e-05
9.840000000000000000e+02 4.779011464463252040e-07 4.938604494625458473e-06 -4.460703348179135811e-06
9.860000000000000000e+02 8.228604487156000760e-06 4.733075490759773598e-06 3.495528996396230550e-06
9.880000000000000000e+02 -1.413684292597272890e-06 4.458372477848724006e-06 -5.872056770445995626e-06
9.900000000000000000e+02 -1.583463577110207619e-05 4.193644634655007916e-06 -2.002828040575708749e-05
9.920000000000000000e+02 -1.824790111483766883e-05 3.972939365622105967e-06 -2.222084048045977649e-05
9.940000000000000000e+02 -8.797418156721744962e-06 3.754989823632806115e-06 -1.255240798035454515e-05
9.960000000000000000e+02 -6.563851556792398140e-08 3.502466152083170125e-06 -3.568104667651094186e-06
9.980000000000000000e+02 2.444275908985735757e-06 3.237873552981131963e-06 -7.935976439953962064e-07
1.000000000000000000e+03 6.680893128972956586e-06 2.999437111407308577e-06 3.681456017565643351e-06
1.002000000000000000e+03 1.797942039587017955e-05 2.770874371144261473e-06 1.520854602472591595e-05
1.004000000000000000e+03 2.918257713159575138e-05 2.503904160694012763e-06 2.667867297090174708e-05
1.006000000000000000e+03 2.996856593000123112e-05 2.187283073677024236e-06 2.778128285632420943e-05
1.008000000000000000e+03 2.096555619766221363e-05 1.857560619144389459e-06 1.910799557851781803e-05
1.010000000000000000e+03 1.288295974407825380e-05 1.542847380542487122e-06 1.134011236353577811e-05
1.012000000000000000e+03 1.123535759484090821e-05 1.226549836456049496e-06 1.000880775838485808e-05
1.014000000000000000e+03 1.228904318829898819e-05 8.889760332420671598e-07 1.140006715505692727e-05
1.016000000000000000e+03 1.243941128962293984e-05 5.498308846486346679e-07 1.188958040497429638e-05
1.018000000000000000e+03 1.498484774456374749e-05 2.410371542944135043e-07 1.474381059026932753e-05
1.020000000000000000e+03 2.378400570194298132e-05 -4.752845890376262907e-08 2.383153416084673209e-05
1.022000000000000000e+03 3.356256009118067094e-05 -3.645843910533304051e-07 3.392714448223399981e-05
1.024000000000000000e+03 3.517285600599054526e-05 -7.334597859442945300e-07 3.590631579193484296e-05
1.026000000000000000e+03 2.749690099304096061e-05 -1.121513865087156282e-06 2.861841485812811520e-05
1.028000000000000000e+03 1.778087350439611317e-05 -1.491221220008759499e-06 1.927209472440487880e-05
1.030000000000000000e+03 1.104521112111505136e-05 -1.850745803816164255e-06 1.289595692493122112e-05
1.032000000000000000e+03 3.692855704490770971e-06 -2.233433940638894884e-06 5.926289645129666278e-06
1.034000000000000000e+03 -7.911885609106185111e-06 -2.636525353050312529e-06 -5.275360256055866230e-06
1.036000000000000000e+03 -1.879354170758100142e-05 -3.013818531242667570e-06 -1.577972317633833470e-05
1.038000000000000000e+03 -2.191607453383132467e-05 -3.342340373021152934e-06 -1.857373416081017513e-05
1.040000000000000000e+03 -1.857972294448575600e-05 -3.655244026038439625e-06 -1.492447891844731214e-05
1.042000000000000000e+03 -1.843891485613186214e-05 -4.000522148066262059e-06 -1.443839270806560008e-05
1.044000000000000000e+03 -2.660812753903962874e-05 -4.378595671125061833e-06 -2.222953186791457199e-05
1.046000000000000000e+03 -3.717886436798228201e-05 -4.747015315908359196e-06 -3.243184905207391604e-05
1.048000000000000000e+03 -4.293228309975938913e-05 -5.086075370730197152e-06 -3.784620772902918520e-05
1.050000000000000000e+03 -4.473412738069156155e-05 -5.419875523940328355e-06 -3.931425185675123743e-05
1.052000000000000000e+03 -4.825851459119148766e-05 -5.772574320944847069e-06 -4.248594027024662958e-05
1.054000000000000000e+03 -5.257971155981902751e-05 -6.122902812495369324e-06 -4.645680874732365819e-05
1.056000000000000000e+03 -4.989419932924048489e-05 -6.430345920843337132e-06 -4.346385340839715284e-05
1.058000000000000000e+03 -3.756499105960779461e-05 -6.697130096178734666e-06 -3.086786096342905062e-05
1.060000000000000000e+03 -2.303905203551393635e-05 -6.967079922184598525e-06 -1.607197211332932343e-05
1.062000000000000000e+03 -1.455390889109623635e-05 -7.266768586609661075e-06 -7.287140304486577819e-06
1.064000000000000000e+03 -1.161598894429009434e-05 -7.575340549522585179e-06 -4.040648394767500695e-06
1.066000000000000000e+03 -8.751561918154279765e-06 -7.864191089184319655e-06 -8.873708289699590507e-07
1.068000000000000000e+03 -5.999081382423999593e-06 -8.144677062168541068e-06 2.145595679744541052e-06
1.070000000000000000e+03 -8.151752288514628594e-06 -8.443809066986629916e-06 2.920567784720010048e-07
1.072000000000000000e+03 -1.509183800666941954e-05 -8.750778534763264341e-06 -6.341059471906156897e-06
1.074000000000000000e+03 -2.019544965393815021e-05 -9.023623712805417296e-06 -1.117182594113273461e-05
1.076000000000000000e+03 -1.860799093763402536e-05 -9.244148119632873261e-06 -9.363842818001157182e-06
1.078000000000000000e+03 -1.402744079912777410e-05 -9.444284093055369848e-06 -4.583156706072396629e-06
1.080000000000000000e+03 -1.233389036724509669e-05 -9.656959865579604771e-06 -2.676930501665498693e-06
1.082000000000000000e+03 -1.345647068889901474e-05 -9.870867802249799015e-06 -3.585602886649218262e-06
1.084000000000000000e+03 -1.373938619934488527e-05 -1.005649600341486423e-05 -3.682890195930014262e-06
1.086000000000000000e+03 -1.311140602817911846e-05 -1.021576072727683412e-05 -2.895645300902285610e-06
1.088000000000000000e+03 -1.652184567038497627e-05 -1.038312948728754448e-05 -6.138716183097430949e-06
1.090000000000000000e+03 -2.577190505768435998e-05 -1.056842584940206490e-05 -1.520347920828228830e-05
1.092000000000000000e+03 -3.546798564597192227e-05 -1.073394652859632650e-05 -2.473403911737558899e-05
1.094000000000000000e+03 -3.892278068683478981e-05 -1.084152454742717701e-05 -2.808125613940760433e-05
1.096000000000000000e+03 -3.631088404916726865e-05 -1.090190239049237364e-05 -2.540898165867489501e-05
1.098000000000000000e+03 -3.376303863547937300e-05 -1.095701165036658992e-05 -2.280602698511278477e-05
1.100000000000000000e+03 -3.441726357986130553e-05 -1.101737548459888127e-05 -2.339988809526242765e-05
1.102000000000000000e+03 -3.480298884279013806e-05 -1.105073302063962407e-05 -2.375225582215051060e-05
1.104000000000000000e+03 -3.135952380209440006e-05 -1.103785861283511013e-05 -2.032166518925929670e-05
1.106000000000000000e+03 -2.792559878665178716e-05 -1.100977714975082360e-05 -1.691582163690096526e-05
1.108000000000000000e+03 -3.127854262038655159e-05 -1.100424881683752889e-05 -2.027429380354902100e-05
1.110000000000000000e+03 -4.157953106861702307e-05 -1.100694805254999443e-05 -3.057258301606700831e-05
1.112000000000000000e+03 -5.077271226799588694e-05 -1.096686335281665498e-05 -3.980584891517922349e-05
1.114000000000000000e+03 -5.234759553558077539e-05 -1.086621131177258160e-05 -4.148138422380819718e-05
1.116000000000000000e+03 -4.892404541771361786e-05 -1.074022690335930711e-05 -3.818381851435431414e-05
1.118000000000000000e+03 -4.620890004617685224e-05 -1.061780031026958673e-05 -3.559109973590727567e-05
1.120000000000000000e+03 -4.487448873218786234e-05 -1.048068074760132142e-05 -3.439380798458653246e-05
1.122000000000000000e+03 -4.075355952011576683e-05 -1.029975822743186423e-05 -3.045380129268390599e-05
1.124000000000000000e+03 -3.286821381809405346e-05 -1.008961229515165633e-05 -2.277860152294240899e-05
